Id Marker X Y 
698 0 7.500000e-01 2.812500e-01
699 0 7.812500e-01 3.125000e-01
700 0 8.437500e-01 3.125000e-01
701 0 6.875000e-01 2.812500e-01
702 0 7.187500e-01 3.125000e-01
703 0 6.562500e-01 3.125000e-01
704 0 2.500000e-01 2.187500e-01
705 0 2.812500e-01 2.500000e-01
706 0 2.187500e-01 2.500000e-01
707 0 1.875000e-01 2.187500e-01
708 0 3.125000e-01 2.812500e-01
709 0 2.500000e-01 2.812500e-01
710 0 2.812500e-01 3.125000e-01
711 0 3.437500e-01 3.125000e-01
712 0 1.562500e-01 2.500000e-01
713 0 1.250000e-01 2.187500e-01
714 0 1.875000e-01 2.812500e-01
715 0 2.187500e-01 3.125000e-01
716 0 1.562500e-01 3.125000e-01
717 0 1.250000e-01 2.812500e-01
718 0 6.250000e-02 2.187500e-01
719 0 9.375000e-02 2.500000e-01
720 0 8.750000e-01 3.437500e-01
721 0 8.437500e-01 3.750000e-01
722 0 8.125000e-01 3.437500e-01
723 0 9.062500e-01 3.750000e-01
724 0 9.375000e-01 3.437500e-01
725 0 7.500000e-01 3.437500e-01
726 0 7.812500e-01 3.750000e-01
727 0 6.875000e-01 3.437500e-01
728 0 7.187500e-01 3.750000e-01
729 0 8.125000e-01 4.062500e-01
730 0 7.812500e-01 4.375000e-01
731 0 7.500000e-01 4.062500e-01
732 0 8.750000e-01 4.062500e-01
733 0 8.437500e-01 4.375000e-01
734 0 9.687500e-01 3.750000e-01
735 0 1.000000e+00 3.437500e-01
736 0 9.375000e-01 4.062500e-01
737 0 9.687500e-01 4.375000e-01
738 0 1.000000e+00 4.062500e-01
739 0 9.062500e-01 4.375000e-01
740 0 3.750000e-01 3.437500e-01
741 0 3.437500e-01 3.750000e-01
742 0 3.125000e-01 3.437500e-01
743 0 4.062500e-01 3.750000e-01
744 0 4.375000e-01 3.437500e-01
745 0 2.500000e-01 3.437500e-01
746 0 2.812500e-01 3.750000e-01
747 0 1.875000e-01 3.437500e-01
748 0 2.187500e-01 3.750000e-01
749 0 3.125000e-01 4.062500e-01
750 0 2.812500e-01 4.375000e-01
751 0 2.500000e-01 4.062500e-01
752 0 3.750000e-01 4.062500e-01
753 0 3.437500e-01 4.375000e-01
754 0 4.687500e-01 3.750000e-01
755 0 5.000000e-01 3.437500e-01
756 0 4.375000e-01 4.062500e-01
757 0 4.687500e-01 4.375000e-01
758 0 5.000000e-01 4.062500e-01
759 0 4.062500e-01 4.375000e-01
760 0 5.625000e-01 3.437500e-01
761 0 5.312500e-01 3.750000e-01
762 0 0.000000e+00 2.187500e-01
763 0 3.125000e-02 2.500000e-01
764 0 6.250000e-02 2.812500e-01
765 0 0.000000e+00 2.812500e-01
766 0 3.125000e-02 3.125000e-01
767 0 9.375000e-02 3.125000e-01
768 0 6.250000e-01 3.437500e-01
769 0 5.937500e-01 3.750000e-01
770 0 6.562500e-01 3.750000e-01
771 0 5.625000e-01 4.062500e-01
772 0 5.312500e-01 4.375000e-01
773 0 6.250000e-01 4.062500e-01
774 0 5.937500e-01 4.375000e-01
775 0 6.875000e-01 4.062500e-01
776 0 7.187500e-01 4.375000e-01
777 0 6.562500e-01 4.375000e-01
778 0 1.250000e-01 3.437500e-01
779 0 9.375000e-02 3.750000e-01
780 0 6.250000e-02 3.437500e-01
781 0 1.562500e-01 3.750000e-01
782 0 3.125000e-02 3.750000e-01
783 0 0.000000e+00 3.437500e-01
784 0 6.250000e-02 4.062500e-01
785 0 3.125000e-02 4.375000e-01
786 0 0.000000e+00 4.062500e-01
787 0 1.250000e-01 4.062500e-01
788 0 9.375000e-02 4.375000e-01
789 0 1.875000e-01 4.062500e-01
790 0 2.187500e-01 4.375000e-01
791 0 1.562500e-01 4.375000e-01
792 0 1.000000e+00 4.687500e-01
793 0 9.687500e-01 5.000000e-01
794 0 9.375000e-01 4.687500e-01
795 0 9.062500e-01 5.000000e-01
796 0 8.750000e-01 4.687500e-01
797 0 9.375000e-01 5.312500e-01
798 0 1.000000e+00 5.312500e-01
799 0 9.687500e-01 5.625000e-01
800 0 9.062500e-01 5.625000e-01
801 0 8.750000e-01 5.312500e-01
802 0 8.125000e-01 4.687500e-01
803 0 8.437500e-01 5.000000e-01
804 0 7.500000e-01 4.687500e-01
805 0 7.812500e-01 5.000000e-01
806 0 7.187500e-01 5.000000e-01
807 0 6.875000e-01 4.687500e-01
808 0 8.125000e-01 5.312500e-01
809 0 7.500000e-01 5.312500e-01
810 0 7.812500e-01 5.625000e-01
811 0 8.437500e-01 5.625000e-01
812 0 6.250000e-01 4.687500e-01
813 0 6.562500e-01 5.000000e-01
814 0 5.625000e-01 4.687500e-01
815 0 5.937500e-01 5.000000e-01
816 0 6.875000e-01 5.312500e-01
817 0 7.187500e-01 5.625000e-01
818 0 6.562500e-01 5.625000e-01
819 0 6.250000e-01 5.312500e-01
820 0 8.750000e-01 5.937500e-01
821 0 9.062500e-01 6.250000e-01
822 0 9.375000e-01 5.937500e-01
823 0 8.437500e-01 6.250000e-01
824 0 8.125000e-01 5.937500e-01
825 0 1.000000e+00 5.937500e-01
826 0 9.687500e-01 6.250000e-01
827 0 9.375000e-01 6.562500e-01
828 0 9.687500e-01 6.875000e-01
829 0 1.000000e+00 6.562500e-01
830 0 8.750000e-01 6.562500e-01
831 0 9.062500e-01 6.875000e-01
832 0 7.812500e-01 6.250000e-01
833 0 7.500000e-01 5.937500e-01
834 0 8.125000e-01 6.562500e-01
835 0 7.812500e-01 6.875000e-01
836 0 7.500000e-01 6.562500e-01
837 0 8.437500e-01 6.875000e-01
838 0 6.875000e-01 5.937500e-01
839 0 7.187500e-01 6.250000e-01
840 0 5.000000e-01 4.687500e-01
841 0 4.687500e-01 5.000000e-01
842 0 4.375000e-01 4.687500e-01
843 0 5.312500e-01 5.000000e-01
844 0 4.062500e-01 5.000000e-01
845 0 3.750000e-01 4.687500e-01
846 0 4.375000e-01 5.312500e-01
847 0 5.000000e-01 5.312500e-01
848 0 4.687500e-01 5.625000e-01
849 0 4.062500e-01 5.625000e-01
850 0 3.750000e-01 5.312500e-01
851 0 3.125000e-01 4.687500e-01
852 0 3.437500e-01 5.000000e-01
853 0 5.625000e-01 5.312500e-01
854 0 5.312500e-01 5.625000e-01
855 0 5.937500e-01 5.625000e-01
856 0 2.812500e-01 5.000000e-01
857 0 2.500000e-01 4.687500e-01
858 0 3.125000e-01 5.312500e-01
859 0 2.500000e-01 5.312500e-01
860 0 2.812500e-01 5.625000e-01
861 0 3.437500e-01 5.625000e-01
862 0 2.187500e-01 5.000000e-01
863 0 1.875000e-01 4.687500e-01
864 0 3.750000e-01 5.937500e-01
865 0 4.062500e-01 6.250000e-01
866 0 4.375000e-01 5.937500e-01
867 0 3.437500e-01 6.250000e-01
868 0 3.125000e-01 5.937500e-01
869 0 5.000000e-01 5.937500e-01
870 0 4.687500e-01 6.250000e-01
871 0 5.625000e-01 5.937500e-01
872 0 5.312500e-01 6.250000e-01
873 0 4.375000e-01 6.562500e-01
874 0 4.687500e-01 6.875000e-01
875 0 5.000000e-01 6.562500e-01
876 0 3.750000e-01 6.562500e-01
877 0 4.062500e-01 6.875000e-01
878 0 2.812500e-01 6.250000e-01
879 0 2.500000e-01 5.937500e-01
880 0 3.125000e-01 6.562500e-01
881 0 2.812500e-01 6.875000e-01
882 0 2.500000e-01 6.562500e-01
883 0 3.437500e-01 6.875000e-01
884 0 2.187500e-01 5.625000e-01
885 0 1.875000e-01 5.312500e-01
886 0 1.875000e-01 5.937500e-01
887 0 2.187500e-01 6.250000e-01
888 0 1.250000e-01 4.687500e-01
889 0 1.562500e-01 5.000000e-01
890 0 6.250000e-02 4.687500e-01
891 0 9.375000e-02 5.000000e-01
892 0 1.562500e-01 5.625000e-01
893 0 1.250000e-01 5.312500e-01
894 0 6.250000e-01 5.937500e-01
895 0 5.937500e-01 6.250000e-01
896 0 6.562500e-01 6.250000e-01
897 0 5.625000e-01 6.562500e-01
898 0 5.312500e-01 6.875000e-01
899 0 6.250000e-01 6.562500e-01
900 0 5.937500e-01 6.875000e-01
901 0 6.875000e-01 6.562500e-01
902 0 7.187500e-01 6.875000e-01
903 0 6.562500e-01 6.875000e-01
904 0 0.000000e+00 4.687500e-01
905 0 3.125000e-02 5.000000e-01
906 0 6.250000e-02 5.312500e-01
907 0 0.000000e+00 5.312500e-01
908 0 3.125000e-02 5.625000e-01
909 0 9.375000e-02 5.625000e-01
910 0 1.250000e-01 5.937500e-01
911 0 9.375000e-02 6.250000e-01
912 0 6.250000e-02 5.937500e-01
913 0 1.562500e-01 6.250000e-01
914 0 0.000000e+00 5.937500e-01
915 0 3.125000e-02 6.250000e-01
916 0 6.250000e-02 6.562500e-01
917 0 3.125000e-02 6.875000e-01
918 0 0.000000e+00 6.562500e-01
919 0 1.250000e-01 6.562500e-01
920 0 9.375000e-02 6.875000e-01
921 0 1.875000e-01 6.562500e-01
922 0 2.187500e-01 6.875000e-01
923 0 1.562500e-01 6.875000e-01
924 0 7.500000e-01 7.187500e-01
925 0 7.187500e-01 7.500000e-01
926 0 6.875000e-01 7.187500e-01
927 0 7.812500e-01 7.500000e-01
928 0 8.125000e-01 7.187500e-01
929 0 6.562500e-01 7.500000e-01
930 0 6.250000e-01 7.187500e-01
931 0 6.875000e-01 7.812500e-01
932 0 7.500000e-01 7.812500e-01
933 0 7.187500e-01 8.125000e-01
934 0 6.562500e-01 8.125000e-01
935 0 6.250000e-01 7.812500e-01
936 0 5.625000e-01 7.187500e-01
937 0 5.937500e-01 7.500000e-01
938 0 8.437500e-01 7.500000e-01
939 0 8.750000e-01 7.187500e-01
940 0 8.125000e-01 7.812500e-01
941 0 7.812500e-01 8.125000e-01
942 0 8.437500e-01 8.125000e-01
943 0 8.750000e-01 7.812500e-01
944 0 9.375000e-01 7.187500e-01
945 0 9.062500e-01 7.500000e-01
946 0 5.000000e-01 7.187500e-01
947 0 5.312500e-01 7.500000e-01
948 0 4.687500e-01 7.500000e-01
949 0 4.375000e-01 7.187500e-01
950 0 5.625000e-01 7.812500e-01
951 0 5.000000e-01 7.812500e-01
952 0 5.312500e-01 8.125000e-01
953 0 5.937500e-01 8.125000e-01
954 0 3.750000e-01 7.187500e-01
955 0 4.062500e-01 7.500000e-01
956 0 3.125000e-01 7.187500e-01
957 0 3.437500e-01 7.500000e-01
958 0 4.375000e-01 7.812500e-01
959 0 4.687500e-01 8.125000e-01
960 0 4.062500e-01 8.125000e-01
961 0 3.750000e-01 7.812500e-01
962 0 6.250000e-01 8.437500e-01
963 0 5.937500e-01 8.750000e-01
964 0 5.625000e-01 8.437500e-01
965 0 6.562500e-01 8.750000e-01
966 0 6.875000e-01 8.437500e-01
967 0 5.312500e-01 8.750000e-01
968 0 5.000000e-01 8.437500e-01
969 0 5.625000e-01 9.062500e-01
970 0 5.312500e-01 9.375000e-01
971 0 5.000000e-01 9.062500e-01
972 0 6.250000e-01 9.062500e-01
973 0 5.937500e-01 9.375000e-01
974 0 4.375000e-01 8.437500e-01
975 0 4.687500e-01 8.750000e-01
976 0 7.500000e-01 8.437500e-01
977 0 7.187500e-01 8.750000e-01
978 0 8.125000e-01 8.437500e-01
979 0 7.812500e-01 8.750000e-01
980 0 6.875000e-01 9.062500e-01
981 0 7.187500e-01 9.375000e-01
982 0 7.500000e-01 9.062500e-01
983 0 6.562500e-01 9.375000e-01
984 0 9.687500e-01 7.500000e-01
985 0 1.000000e+00 7.187500e-01
986 0 9.375000e-01 7.812500e-01
987 0 1.000000e+00 7.812500e-01
988 0 9.687500e-01 8.125000e-01
989 0 9.062500e-01 8.125000e-01
990 0 8.750000e-01 8.437500e-01
991 0 9.062500e-01 8.750000e-01
992 0 9.375000e-01 8.437500e-01
993 0 8.437500e-01 8.750000e-01
994 0 9.687500e-01 8.750000e-01
995 0 1.000000e+00 8.437500e-01
996 0 9.375000e-01 9.062500e-01
997 0 9.687500e-01 9.375000e-01
998 0 1.000000e+00 9.062500e-01
999 0 8.750000e-01 9.062500e-01
1000 0 9.062500e-01 9.375000e-01
1001 0 8.125000e-01 9.062500e-01
1002 0 7.812500e-01 9.375000e-01
1003 0 8.437500e-01 9.375000e-01
1004 0 2.500000e-01 7.187500e-01
1005 0 2.187500e-01 7.500000e-01
1006 0 1.875000e-01 7.187500e-01
1007 0 2.812500e-01 7.500000e-01
1008 0 1.562500e-01 7.500000e-01
1009 0 1.250000e-01 7.187500e-01
1010 0 1.875000e-01 7.812500e-01
1011 0 2.500000e-01 7.812500e-01
1012 0 2.187500e-01 8.125000e-01
1013 0 1.562500e-01 8.125000e-01
1014 0 1.250000e-01 7.812500e-01
1015 0 6.250000e-02 7.187500e-01
1016 0 9.375000e-02 7.500000e-01
1017 0 3.125000e-01 7.812500e-01
1018 0 2.812500e-01 8.125000e-01
1019 0 3.437500e-01 8.125000e-01
1020 0 3.125000e-02 7.500000e-01
1021 0 0.000000e+00 7.187500e-01
1022 0 6.250000e-02 7.812500e-01
